ID,Is_Lead
QVVUSXZP,0.043955408438923094
HBF4BC9P,0.0807576280250506
LCXUTSUA,0.05004764944336593
U2ERBN2R,0.03941612681981689
KQPK9EXP,0.07109166503451991
ECJJLVPB,0.1747288632107533
GGPHH5SB,0.8478320419615102
JBTBGBXW,0.1625491932946823
FGJF736Y,0.8308551734797551
ZCU5UUZX,0.8608312868174414
YGNOYBAZ,0.41489425407289887
DDDYQWNJ,0.05153391384600645
FYWUMRKH,0.04970816844592916
HAQ922NL,0.06734158002800751
HY4YFCP6,0.05493466773983327
8NJTWZC8,0.05015067807587245
58BOVNYF,0.17021557848003907
AYH5PWSZ,0.05288536600944323
6BPEBMUC,0.08606955758775642
YQHTXPYV,0.03379277878010131
JS9YWJST,0.19842795133681346
7TCQNZ3C,0.13746122854562623
JCV7A4GL,0.2287320831736378
NKNQVKG6,0.022597833110144013
MGIPJVMR,0.06964649357462357
GY2K76QV,0.026530200300975755
5QFOIYB9,0.10355888130309188
FHFGMZEU,0.10272665432718767
XMT9PG9O,0.03691676728342433
GS3FPCN4,0.5190017538987672
53RIEWCH,0.19412060716944646
4W7VY3SD,0.03851665973470793
SPGBTXFK,0.22829667449091157
AZHKXCGZ,0.26990842836451423
WEMAZWTO,0.07042478470830013
DNMNX6PB,0.2388157710645487
MFMEM345,0.8457322192296496
ZKXNB8MV,0.06093420453233884
2CUFFE4I,0.02274848500913748
HGBPDNBL,0.07280815533954685
4DY72S5P,0.05580303220820639
FQBCMM6Q,0.0569927536084487
K4VPLUVA,0.11079990939733014
NHQCKEEU,0.047113119873744606
5DGM8BFG,0.05303275575099113
GN5PRNWI,0.43320972585943635
MAPPLNJS,0.9243512980013917
JVMRHIQN,0.05327962215839402
GIYUSNXD,0.0513671560511912
LCFEFEHH,0.14290673317573668
GJOJMQHF,0.26595580660825474
6QLKF4XN,0.07233168823390096
GHDPSKDL,0.3740949803925837
QQDEVRV2,0.12278970443911044
TU2XBCMK,0.054655882374923366
ANDYVYZY,0.13150284949494068
HVTEXXZE,0.021989892997544842
KE8VMAXB,0.029759557279625714
TSONFDXY,0.05301517200360721
K469AGV6,0.052758602925376735
DTNYTMQA,0.3792301233514759
MFWXPSW7,0.05464411610017288
T2LMZ5IJ,0.049155583280917875
HNWCJJSC,0.43168375568443496
NHAPYHPG,0.22875109973463265
DIZBRGBW,0.10294203826493507
QIVBKNXK,0.1604325908333739
GDOM4EZ5,0.4798941968813437
DJRJJ6PD,0.08090030496255657
BQRFXTRX,0.0761523387880699
GGUYWC3Q,0.13450540707742442
OM499YNE,0.48609725912311674
CKPRWOBD,0.05181686111030919
6W76GMHA,0.2745384620412828
BCUBWDCB,0.8325717267284726
QAYS3IHW,0.04565054996475394
6BPIFFCH,0.058711462723704866
FZ7TXGOF,0.022607906261139885
A65ZRXWQ,0.26486758547760225
H4DBPUIC,0.051547779122118095
CBYJVQPG,0.06225692267266306
KVNG9ZHW,0.05133266985876146
HLWWTKY6,0.832913584769809
LWTQZZZC,0.2148958414966701
ZPTPZRKI,0.020865091524182363
ACVKZUTJ,0.8467142915423773
JRCFHZ3T,0.02215536831342569
CTJNBKBB,0.8440344320412017
CY6EE2YO,0.8261794856966649
NKXAUKUH,0.20258864152928358
3BTMJPZ2,0.1491387042183583
HYLI4AKJ,0.12802636671457412
AKEW6MDA,0.053900652491654655
J3UZSJXV,0.025065227599259585
6DHBHNWY,0.054506098275538525
ABN9JMZJ,0.33705262225323074
IC3J9OAV,0.06285640278262061
QAVJAXA7,0.052035252269572285
MAWDWFEQ,0.48621421455747077
FDCQRVUH,0.625969994397514
HP3FUAFA,0.7971815820324933
CMT3XCMN,0.05060889160909113
V9SGVYTG,0.04140613198622544
HANYCRBU,0.31624122077092653
NRDHREBK,0.8313584821364594
K6KXRHTZ,0.10915149976236649
CLKRZSSP,0.02470918351410481
GB2YKLJR,0.17806400330686498
MVLDSWVL,0.05283769507052209
7HPIXYRF,0.07837739796951773
ZB9K6PWT,0.05462265050811971
4Y8QP9MT,0.08659091670491964
XDMC4DZB,0.8059606698811344
E3TJB3YO,0.05659596477330383
RBKTGBT8,0.3029885094563156
RKRRFYWK,0.052504030411195515
ODVTEGUE,0.1041665830585857
K3DHAGHO,0.08562662645105501
VWE3AY5S,0.0545915207780983
FSMCVOC6,0.5157030517453132
KKP8PUYA,0.07304462465868461
BGYA8WXV,0.45469030582697356
CGOD5TYP,0.8423178106361826
9PQEPNMQ,0.45540782528446677
7QFSLXH4,0.4670627028462435
9KUFZUT7,0.29299489951927693
E52DEHUD,0.050115701261061754
EYWB9VCT,0.04409976597045809
IF2NQGZX,0.042931281637138
MQ8WID57,0.08888191549531496
DMFQJO2J,0.3054008635013529
F6ATOWUO,0.05762771926465929
HY2KTLVR,0.43216385074077707
3KKNYNO7,0.14985535821692936
94HMUUPV,0.08072880362820346
B3LNGMTZ,0.10432085016454554
JVSXF2PM,0.10537747694825636
JVWEBNNJ,0.0702973607327601
7FHKPRQT,0.11837842018907663
KQSC5PAH,0.6388178423702913
L2I5H3UB,0.07182971675455517
R6UMMNY5,0.3371849468387386
A6X3JZV6,0.02405287077603306
GJHIHXSN,0.8379656509446478
YVP8GWXN,0.1933571191979389
MRBUMYGC,0.07538439163401614
6FRJIESG,0.8351250800968284
ZHOFNGQ4,0.05005469553948685
FTWG88TA,0.05216099502550761
K5SP53DK,0.0734115810524202
HUQZ9LFA,0.05394075866029402
7XHUXT5T,0.05303008241118231
9WTAJFM9,0.08241513747763073
MZWM5ZM7,0.33597529199383813
7DAX9PPF,0.14373465588769824
KYCYLKUU,0.05441462648092649
VYCX9Z3Q,0.440105503543032
9BN7HUMT,0.5090773632338111
N466EKSR,0.052756637988517555
MQ3GV48D,0.0527383456577899
3RR6RNFN,0.43524172513008896
5NT2XDW6,0.05548699232675035
JX8DBO3Q,0.0700588830516499
PB2P53OR,0.20205895133794446
J2DLQG4Z,0.020922475262650043
XYBMIQEL,0.07900076600706082
XHJOYVFT,0.4122823217856404
WVVSTNV8,0.054318415540528055
AF5VFQVK,0.02030820731604308
PVXKWD7O,0.06967925307490072
W6ICE8GZ,0.07494074480945778
AKMLMDET,0.8424559984067237
SQUBDRTJ,0.059355280296045344
YFESMI6F,0.020328153004917714
97SVMZSA,0.4250984262596556
CJKZA7XC,0.02398306797026767
BCJGARWU,0.08606194223737415
CBCULFQN,0.06932130142381995
ZMQKRCQJ,0.10815479952570273
HF4TNEOG,0.07166193792544148
GBM3KXQJ,0.11910811256029824
AK8KM6U6,0.394067838445041
DEUD2WE7,0.5101864444156101
DWJYRHCD,0.838605132521175
UDCQWAUU,0.14994115748006445
WJRWTAMC,0.07881874752419547
WUAXPWPQ,0.051846983645175926
4THYXUVG,0.0492146967518448
QNNY3LLF,0.11817931107897753
QERLB885,0.04035436849887411
GFARSTUX,0.11285768116796578
SCG8TR6Q,0.9761702535633302
NDJYDO2W,0.20627967259250574
VLHZDPSH,0.11566695541726907
JWJR5ZQO,0.04745552878976091
NRPG5HAX,0.22268520977959944
A5TYBV3G,0.05419472541064053
M8XAQJQT,0.49275988429675555
H5KPVUPS,0.1713813914372606
AKCOAMW9,0.4941708099217235
BCE89PE6,0.47290063710683417
NPHTJ4NJ,0.4218426954484691
WCPOMZ6C,0.3527383533023475
DTDFPCE2,0.05285147690943852
FJDADYZ3,0.17730617861844744
MNQLXWPN,0.9901541452741676
KGCPPRAC,0.8463505381049581
NVRPPEZ4,0.05361851956425426
APAOQURA,0.02017424337113293
8IY28V3C,0.13688791593788768
9VP2GAHB,0.04973568749075015
GSUOHUBI,0.790441610960479
KFZHAJUW,0.05233308057090081
AMW84MVB,0.023256965651744593
2ONDRHUH,0.04805916574534544
7NMTYVIZ,0.2897341524397792
MFMSZRXA,0.06829540378551499
CBS7ZICZ,0.14499998993763835
JUJOFJ8F,0.3510516835636608
CMELAVVK,0.06917341829159404
AEFQCWA7,0.05010331950583233
XVBF96BF,0.08567721159799624
MPT36JPX,0.03686781967504947
RRWLALJX,0.06458669512635526
BPHDWZCO,0.27399831770411565
AUAPVNGB,0.038250903938180106
JNAMPLCV,0.8961610903735278
GMBEV9GV,0.03920429137968637
C6ZV29VB,0.05225536296249911
M7B5XIUX,0.05575645825396556
XBAHZYOY,0.05171264282340821
KYAOXECR,0.8616811188446172
C5E9ONHJ,0.1999336679951898
UWKJ3H6T,0.4721644859603518
BNSBBUHC,0.9882450909117826
CQPF5WIS,0.21013449000653175
DRG2DHAK,0.05052120730987862
HXKYERC2,0.4094466516935326
3OHNT3PM,0.06127500226816576
PD6Y2VTR,0.05576174749415096
V6RRMG2Q,0.8145851391745101
9B3JWVRN,0.02290993645666785
4EQMJAFG,0.0928192854254759
CBVR3C3B,0.38488393588197833
TXN3SE2X,0.8454738564119839
BA37ZHCC,0.3281397537556008
BYASB49U,0.0889261059627892
G3CKBRXW,0.04844251864093311
XL7TGZN9,0.32955370929567607
JLHXCX9W,0.25716419266656076
JYC3BGGL,0.19660185081994905
ICCXUOJZ,0.08436936696991856
AQVSXPNY,0.9869350972086337
DATXXFXQ,0.06667876971311627
XN98A8GA,0.8346871522085797
XCWWKHUR,0.020395609634700294
KZD7U8WI,0.054194990076082444
JWW4FSEN,0.8348960670168872
KFVGHFWQ,0.9911277209333216
A4L3YLPS,0.03802455896233015
BTTZ4JEW,0.21572039588826933
EGKUFWPG,0.843267373634847
HW7RBWQZ,0.4181730424019575
2G6FX86Q,0.06351500776663276
KUYC8HCA,0.09155580309361895
IUCZD96Q,0.022766753152058054
2X6HFPKX,0.07039013806990929
4G5ZJ7BT,0.20778199405065517
AKNLVMV4,0.09029075130244468
EEGDVYZH,0.513778686639686
MWHFVECK,0.8588250548342922
DKM7WZXN,0.04325611873613982
IA7B78ZD,0.15873230205098027
MS3EEULV,0.23988600150813488
ZPXABV3T,0.11654737043232462
RUZRECKP,0.1825280387888939
UDVNHJSM,0.0505042964765571
WHQECCCK,0.826873491599815
UZH7GPFO,0.059711691978998574
HD5EVWLC,0.3457860209463368
EFDJXQAA,0.050673843005651704
B8C4V7NK,0.8340402050165532
NDL5AYRI,0.09028501456573146
J7SWQU6D,0.04730416575762855
UWFXPHBC,0.4491710442390109
C5ZDSLLM,0.8535274932228698
MPMKDSH5,0.05328899892676284
EUFIW7QR,0.25666210745155704
ZK49XRWA,0.06369986718038376
JP9SHAQC,0.05022967687404316
BVMFC28P,0.08973125613935166
HZGXQ6UV,0.05235853223040263
NH2YVM5F,0.847834263986091
PDBJIPEP,0.37085623001851764
Z2C3JGHK,0.02679723274949839
KZUAWRXP,0.269851944559227
UUAQKXU9,0.36463733394790704
J4YRS2HG,0.04176772023693616
JVWJV4QY,0.03942423129566775
EHNRBO85,0.38265943942306113
MTAP2SEH,0.021694345042367807
WEV3WQUP,0.18613948528765387
Q4OICL45,0.06346551022295897
YRAPFBTZ,0.6068037505186297
AVAUPWLP,0.04873678929089616
ZGKJANSJ,0.052486940421711314
HT5DQBAR,0.025274806280525912
YXIV9FS2,0.05080653910165883
FSOYLWYG,0.05201693779890662
RTBFNS9D,0.22041593041659446
JCTFV7VI,0.1644584040437071
WZCCNQQK,0.04757706430737067
NMNREJNU,0.11738355683996016
KIC67JEH,0.4094832244372014
5UCRA6NM,0.8437396121678162
DBNABRRJ,0.06997549452518416
XELQ3Z2F,0.05316745270614108
IXCHGLSZ,0.8411099104332675
OUEUJZ7G,0.8394645282277997
FAXQR5YC,0.4155021065119532
MSV3VXQP,0.8655064913130786
AFKG5VT3,0.32504260539257945
3BXT9XDG,0.10023508107641049
OJUVNFIC,0.34783980394642033
FQX2JKFO,0.1418273335142597
G8SUGPZC,0.0780013413525811
6R4NL3US,0.06565846616082074
8JXPMM7J,0.2862983294282739
PKP6QKKK,0.04974181203136077
RFGRJD9M,0.30437709521427775
7QYWDHLD,0.04643242907531307
8X2YRBSP,0.2589925028573711
CUTQCTAV,0.023991327220994188
8MJRSQLI,0.13460574984171253
MHVAJDPZ,0.2152076824846121
MSYJNB36,0.051458322123316504
Q7QFYS2Y,0.7521349893055298
GUK5SJAG,0.09571568089392152
GZGHZ6B4,0.06752006876661834
QYZFXI4N,0.8627124903291499
NPQJMK7W,0.09299540101749645
L8TZAQKE,0.0211352892143489
Y82ZGGBZ,0.5460547586256005
GLXOAC5F,0.053641524090094844
AJZ7TCIF,0.21517551884454728
JGZQSBUY,0.04569402166929851
5CSUF7YM,0.3875435557341744
HVJUDYYS,0.8770752243118225
7RUKTHG5,0.8510234328826356
2JXR8J8K,0.15372152634596162
A83TPPKX,0.06729950108284169
C2BFVK3B,0.051870404903718303
ASFV7ZUB,0.5476750357955824
74GNQSBK,0.054323346584615045
VUPKT2DT,0.3514041538527466
ZHA3H8KM,0.6171757840570495
QAETUV3X,0.15622127188905882
7AAKEHGE,0.11537267624471989
MJ8UDYWN,0.03905171440377879
EYXYHVV4,0.14186130942106062
VSNEJHBG,0.5550189965462966
JEVHODHG,0.3587223288718563
KWZ5ZHXY,0.043993472373444434
AWM5V9D6,0.07126512690787355
5XJWWWED,0.36707588738224317
KSWCTWDA,0.4285285219022803
SHBXG9CM,0.8417890792353011
XP2EP4I6,0.29686943153915085
J9XQ6CKI,0.2921429544993634
PJ4KSEVV,0.42457391274759027
HARQRPCU,0.05291740638140412
XJLSFW9B,0.5161485216591359
MS926XBM,0.8032980038468245
DESFFFPW,0.8505310008737572
PBHYCGOA,0.838955175066527
KTHK4N9F,0.032837617453069415
NNGH8TQU,0.02494928156784463
D4LSHUKT,0.04308674398673974
SBTBFFDT,0.8504977314137875
8P42AVGR,0.8393162293002099
HUZ9THUY,0.16412339609659193
YNZ5R4RT,0.0716451896800639
GY3GETHR,0.05245662467941234
N2V7KUDB,0.11277147988812217
ZNECBSND,0.053661124009484154
QMLEDBV5,0.05024987108609388
VC2SQHDQ,0.06520559939659734
CUSKND5X,0.04185909967998312
MPUGMC3L,0.880887754477663
ICIHGZ7E,0.38570834753209404
NP4Q82KG,0.08264173028279614
FFXV6TCS,0.25587343448072025
5DEMPXZE,0.17379734455469703
FDQC6RQD,0.2554844369105822
AQB48S5G,0.052842688667207954
G2IVARSB,0.43999629943944474
PSVXMJDE,0.8363857134827679
SKUSIUTS,0.17419621945817415
9GFWUBJ4,0.05341226523506938
MHEO5MAD,0.15763278995643787
DSGA6MQB,0.04861869292860652
ATLHGKIB,0.05087402656727415
ASMLZYJU,0.07644299739707336
GKQXXA6T,0.05773543211350711
YK9GJKLN,0.04985097556174467
AEDCWUUM,0.5963471661104273
UQFDYIZV,0.05008642592936214
ATXPHTRZ,0.053781283743537335
F536CNVQ,0.4791559045890626
2BKZEG6X,0.05207738920711051
CHJUCNKU,0.8367128540702573
QEFDJGGB,0.2928743810716982
PJDGY7KV,0.8425299464975395
HXK8AVNN,0.3544312439587461
GP3KPD9X,0.05070893397711867
SHXVR2TY,0.050735787271394675
MSXQE8ZM,0.19782961596295068
5CGHTWTB,0.8431906341479596
9TJQHM7S,0.7844000618565428
6K3LEH4E,0.0218475831343842
7BYTJXSU,0.42562758105049125
E9VZX7UE,0.20980001923837172
DNFBGD7Q,0.1684058082552728
XZZUHEUK,0.10042309360276118
MJGUPYFV,0.12934064368686132
BM4LDLU7,0.058958911379632536
ETEE2RHH,0.1905925802410559
FFB3BUTE,0.02619075636963597
MUZF8Z6E,0.16342376677803572
MOEKCPGT,0.19171205203254768
E3QSZ38M,0.05025197511964806
S4VPMDY4,0.05687537379677738
MKJ8F3HD,0.052026952207856844
6G6XWBWC,0.10660207942486402
C3VCYURG,0.0529488520790551
UYAPW9BI,0.025322837565921016
MBYUCPGB,0.30155139480041515
VT9NN8WQ,0.07516326534507287
GFWQDKGS,0.022204245416909643
CRYQ8K2Y,0.7596569364870829
46SGDRUL,0.23080816383860386
JCZAHSQP,0.05400779704884801
PCEUC7CW,0.06564539740017639
RTE6EGPV,0.08674556980352884
QUXCFDWD,0.8219837483529076
GFCICEUS,0.06706156395478892
SASGDRRW,0.05628373443367479
MU2SYBQE,0.049737583506876105
GWL5UGRE,0.01926017897400021
SJG38CYQ,0.40138026920889336
QWPPHJHE,0.3866293623720011
AJSBHO4Q,0.051054896812776196
GRCWWYAK,0.05553933809770581
KKVX6FGG,0.022100107524736245
2KOF4ETG,0.06469568576511243
EGQWMQJN,0.18860486012830663
NSS6VETH,0.05589134182659521
INK2KFAS,0.12338653093747624
HEONTDFT,0.0667146343854606
2QNBQAOZ,0.05030969838657963
NWUMNSBB,0.5217636914484098
DZD7EMCA,0.05539679638745003
NWXZN9NM,0.12931586536836698
NHFUZ6CS,0.051482457185596416
MRWH83XO,0.051096441635664167
26G7MEDX,0.11584541062606424
PJTEBE5T,0.2199416816476924
KDDRRWKY,0.05286178249577089
B7M2ZB7K,0.10384321807769978
JUQBZFXV,0.04061923267937728
HSGNBPGQ,0.05129654394624216
AEK8S8KM,0.05148616010240237
DEA4LIZ6,0.8324733050834707
BVGR6VWY,0.054780296524589586
OJV6C9HC,0.7983171778476252
9YNARF9E,0.08111801074290845
PSDBR5CG,0.05476881350495934
KKJYSSJV,0.05660336831841762
VNY95DPG,0.04151443910494866
SV8ACEWK,0.04889052542405667
KUSOV7BF,0.058046753930270575
NUOQTVC4,0.11731740275591385
GWMRYDOO,0.18841442462216523
B856Z4G2,0.09730508328739515
5AWKHGFB,0.05012109618764493
RBDOJ9ZA,0.828681668195481
FTY3UWU5,0.0532325987486266
DUS9QUML,0.05309471694062276
HQSRFCDS,0.38230625450763367
FJRWF5AQ,0.0545077173211123
VUJNSDKS,0.10957063457805616
DAUHTGVR,0.17533309829968213
G2P9MHMN,0.8703331905428979
7HIRJPAA,0.18631410728647269
4QDU3TRZ,0.2512370615627437
XVN2AUIZ,0.07098779081548681
ZM57TDF5,0.050544471696255554
C97KGYHS,0.021371446048257064
AMACOMPP,0.22012073600885523
EWTHPOJH,0.10161969755947411
FQC5QTS9,0.05126226374275585
GHGR4V7U,0.820215361123814
CXYC8WNC,0.05554543319261459
YNUNSDHS,0.056090966830045
KKGUAKY9,0.024610751249027746
PC9MZQES,0.046907875917954034
OPCQU9CD,0.05455588913970341
JVA4JRXH,0.04912632738514196
4HKYPKCJ,0.5529163627358686
WZTMZH4V,0.05223392319890157
BPKAU4PS,0.5382678025458568
TJQKZ5HF,0.8726669931415465
LZDOGHUY,0.8310454604498749
ESPQVCS8,0.023790203765587686
D2IAG5VD,0.26895905032054424
D6HQVFKP,0.04778638463046678
ETDSQLCZ,0.4527517685403962
4OLSVQFK,0.04200527417759413
KAUWJ5LO,0.023359044133541833
HCYIW3SZ,0.30621029847562875
DA49NJ7Z,0.4875069791176996
QU8SCHXZ,0.9791127669834232
E6SYTZ8X,0.05302351749229703
EWIQS4WD,0.9966646392320148
DFYOLKFR,0.0597098660413821
NRXJJOIT,0.837792565254013
8XHXGOAW,0.5086667643560958
SUVRDFPA,0.4966965210014481
DZODEX6E,0.3660452079283403
MFREVPLE,0.15140245356025833
M3FTHGZM,0.20924953691712778
NVRB5VT2,0.04930413387998386
JKJNNIPU,0.9936684228935442
VBGMDMED,0.21182299143591388
2CKUIUM6,0.22149339262148726
GNLZY5XH,0.08117513107243915
YYYALMQF,0.03688700106333069
4GO4M9RS,0.09313214671642597
8IISOQFJ,0.3358861694980224
9XMYJLHH,0.05274998666088258
F4TOVIX8,0.025404999681525424
MHHQHJUK,0.07073262549961198
VGKLYP7E,0.12381842917684682
QHVIVVHR,0.2626849654279473
CNW8T33X,0.05509975261185919
FVPRMUCJ,0.11622869062424776
HZ8XTFWE,0.05125260711564089
CDOBXES8,0.042172398647038936
VKUQPKW7,0.06733599617054095
8CZ63KRX,0.049850254263204954
SLFDJTBS,0.024206498953708234
KLM9BDSM,0.052417625149426904
8HMMQAFO,0.051055701232615644
XVJW9UTR,0.02096368435713466
CJB4DQKI,0.8774607815339179
3X2QPPT5,0.05010238789311461
LXXVYRZY,0.0633315434688786
PT9HW2J9,0.4719691058081217
CSQDZUDU,0.8521182029713728
AE7KYFP2,0.025274170344226556
KNUPRCUA,0.10264339094325362
QDBQQOM7,0.060195609918846676
F3DXMYBG,0.03863643519229817
H5ADQSML,0.21646865351683306
ZSWTCMJX,0.4519740777344299
B86ANFU7,0.05611811354192476
FKWNMXLY,0.8351096836947667
CH6WNXLY,0.050024761049251035
2HNAIPLZ,0.04821154412472527
NNCBJJJD,0.06363816962420582
MNYYT7OH,0.04496808547367178
3DMBSDGH,0.053428463039005655
UYFPKCYA,0.053335851608584284
IPUCMDZP,0.05545848729123205
HVVPSUJ5,0.06905617978272047
FHANQFPJ,0.9892617085588298
8BDMVQOW,0.4000237616966773
C6E8PAMI,0.06108583671899223
4BK8G34Q,0.15748545704882325
B5QCBVGX,0.13559744701995874
GGNZXWMQ,0.07418636347175026
D8DVPQ4C,0.46307751077173703
LS6ITCFK,0.441800459034454
53WXGOVD,0.07663187745410893
GKKQKSVB,0.09428140178416677
CFENQ9QH,0.16873928332458807
CIZQTWHM,0.05031389017329243
RKABNKVD,0.05282197917066759
4NQPQNRY,0.2077051774593342
ONM4RSTR,0.0571830688519888
VHSFTIZH,0.3573762945418102
ILMWZ9RF,0.7875879206966925
PBKPAXVK,0.5087340847878924
UJCDQ9XU,0.02584880357192905
CEISZUUA,0.08459371691978561
9MBHG4D8,0.4613387410108798
HTN56YFA,0.11205848891148534
AW9YS3KV,0.2031621183941134
XMYZFAG4,0.05089859966174924
8KXPTOSW,0.15550889906206544
BDZHZYKA,0.05334000257078349
OPAYVF75,0.11867608822646683
KJYEUQI9,0.16917427909815502
ANVHJVYV,0.026811895133558673
UYM5JTEJ,0.048220784884379385
ROGPJATK,0.8643153502589017
QAIPGZ7Y,0.546294263827814
LTOWWVZG,0.05446019915283651
HIRTSP8F,0.04000897449670569
JZDVRAML,0.05295514989164858
CGUEG7QI,0.03677423916378676
77VP8HZN,0.05757143250960528
YRMCJMOS,0.1618611109617688
DBAXNZ5S,0.07969188988234086
RFATKCZQ,0.03968506322524157
4ZQA3K2N,0.05278597129034679
CEDHD4WF,0.02545429585360703
JSYAEWHY,0.05399606246294443
M6TWMHC5,0.4437593045221694
AGOQI7AJ,0.05866797080307347
ERNUUSR8,0.056002944452980694
JZ2XRT2T,0.0652788107645762
F9KNEVCY,0.13258148774775638
7EHYTFSQ,0.995948658584237
6JOMYBYD,0.24196454095302034
D4JECBB2,0.5787930681784057
HYA7DMYO,0.08054780170020762
EAFAGBRV,0.07812847006440582
CTYQDCX6,0.054431425139028995
AGXM4FZZ,0.049762009789328446
EEYHSJTH,0.9959448362677865
LG5GW4U4,0.056608305419031626
UTBYAIN9,0.08713234908204592
UH7XKHUT,0.847479167261648
BBKHNCQP,0.021724865620100724
IMPDRGMF,0.49612805510658753
ESM9PL5C,0.10584003536021674
KGWMS6KX,0.28824442419663676
BE9DRSLQ,0.022188165049608896
GWOUZHMH,0.05167914212018804
DUQXZRNN,0.06922200019001194
QEGPY5BR,0.0510957404590881
AGCC6NJH,0.06957709815636258
CTAOFY5W,0.04959902273638919
MTRUO8HZ,0.14609391427570284
H6VG4LYW,0.12111267826046776
2QZNWEHO,0.05179114980885337
F3FGNFDG,0.22558130412216204
MQJD6BTY,0.049230816366490446
EAFYFYRZ,0.04206252682478658
2UJUZFMH,0.22015920956393015
54XLAEKX,0.06687735007306321
C6DCIXHB,0.03629095228302416
MJT8JTUV,0.04153502805707726
VJGVWEAY,0.23044542358082876
NUMTZOJS,0.07908783545553691
MFCINHCP,0.22726811599825014
FJH78YEP,0.44815443401025523
WRFSSNR2,0.05307887997299175
KYKI98QT,0.42339800698284663
KXSZHVMC,0.02321505928701444
4SJOPGRK,0.5138674062682587
QKJN4AND,0.34539690605580514
SHCFBKQH,0.04843505741573782
GDS3CRIX,0.936566036429016
CFXNFHKG,0.9872239152929981
LCQJXPXV,0.9758568229763466
7AU73R3W,0.27948012348316387
5PXTSYNM,0.081179101540574
TQXC45PB,0.16708552345696925
PKVLIHQE,0.40577679384412835
4KORSQBX,0.05024018985824415
9AHCUZYH,0.29950513896484543
FF9ZSELS,0.43832063778937636
UQFIOXBW,0.0493161854072624
GXABFA6P,0.019783613692104067
3WTURZAB,0.5086627381528648
5NENAUEW,0.311225923810923
ADF3NKIA,0.05532499845078482
23HMSS8W,0.2600845108161293
S3USU7V7,0.02668324155967959
UNY4VV9G,0.24272052025578994
44PAWIHT,0.05096936564849261
88CX8NRV,0.8414764255771905
EDVUXICX,0.13130992827866478
KHCCNJIX,0.31373161983402276
GQEUDJ3C,0.042703902260191454
PJDXQQXB,0.08491637293386504
EMUYXZHO,0.051834615800464764
OTSIP6EE,0.34844751437769006
AU5HPPN8,0.02248787402714693
AHNUXHHJ,0.05426113347613526
X7APT4NU,0.05284777060949663
TTRAFSN8,0.06504229790870153
ECWMTXRP,0.07019991431336585
6FAPAPVC,0.0564701198733063
ADJAEXYD,0.0226015659747396
XXCFDNES,0.22220306316380198
4UNHFLUR,0.8163040812625973
AJQ2JKPS,0.05548079712847935
3YRXYYSG,0.041243993140749335
FH8HPSRF,0.1482733528302709
6RDDLVQF,0.05120396402764686
GERA6AKH,0.8641734673714007
DWGBNZDU,0.28630491100763844
APFNVLCS,0.4739517939899798
IXNEPVY9,0.052539569493788595
HAYEQ3XM,0.052826543853958005
IRUTMMPT,0.8703349423248489
L36P22RQ,0.07233693991259481
TG7CKBHQ,0.8234681461838964
2MMD3BRG,0.058215522223994426
MDQCWXMG,0.5623188091894507
G7XNDSJC,0.040678831389729414
KULJUTBE,0.5322638772600038
YJJUTBDQ,0.07544586879135569
N2A7J8MD,0.054189905769655114
BNN8N2DW,0.7376051552067342
EZLXSDZN,0.05114589433745473
UVXVXALZ,0.06105955554224251
YWIMWR5B,0.06682890844154851
HHKSSR3B,0.07555612614417495
DRGCN93Q,0.141084789876106
TDEXV933,0.2802109877453528
AGYWNP9G,0.5041340074419072
8IND5BWN,0.8575561859745783
H5DYQHMS,0.0788695485615053
42OYHUYS,0.05597190649523012
YBDARH9U,0.050361154173695875
Y6FYAM5Y,0.12507531492234902
GVNPHGJZ,0.822303629986102
UXS7S7GP,0.05272161139251769
PUCMU24V,0.04638091902482872
NHZOG3XY,0.4695630030892688
ZBNJFXSJ,0.0485488649606374
2OUD6BGN,0.023853596015020326
MYKOPRRR,0.05087254664670653
UVON8SPA,0.47337602506136955
XZHQLOWE,0.39917011208398867
K5DCIB9N,0.8440892150848551
5ZJZXVSD,0.23130519797737764
5JYUTVTA,0.1151752407762084
CWDJQ6ZM,0.05477272089861926
JVRW49QH,0.08454872841905149
SPZBVUYV,0.13311491267273404
39CKPGET,0.038594711011412805
KHEVEXN6,0.8060323683625872
B5DQQ6YU,0.0835755930067981
XC8HUNBN,0.42858155424186833
ETNFQGJP,0.05072078912030554
CAO3GPYY,0.07417875159712134
9Z6SBFWD,0.10255255166646957
MXNBYZJY,0.048806317074617536
BKBUKPRL,0.04311469506224891
REQSXSKW,0.09383551722470797
PF2T5BM3,0.06945325790122536
O8YH5G3Z,0.06870644772036649
Y5KBFFFD,0.4732179621070206
GAMMHA2Z,0.3249974966771258
E42ZANBD,0.8883735957741078
8B4VSAPD,0.04953202731490292
ECO256SQ,0.05191124191317173
UC7SZ22Y,0.05817182559713099
CT4WQQPK,0.24958728983322737
OCAZBN4B,0.04251886051300705
9XJGDOQ5,0.041522045185994644
GQR7B7FO,0.34642291110730306
WHMFTYUV,0.07966629151239898
BLP7NPPA,0.12741534107659228
YK3NAZDM,0.04908790349713295
E72QAZCW,0.09093062555774176
F2WEUYGX,0.37520677335249053
AGNOIFZL,0.14224162491359757
FN7Z9XW3,0.9920601193741636
CHPNDTRQ,0.054548573218660704
OL4W7NFR,0.023123494676258315
W3TBTB6E,0.9860352346184402
8WJGVYA4,0.23431138923471334
